stay_id,begin_of_stay,end_of_stay,persons,room_type,total_price
61309,2017-03-09,2017-03-13,1,Single,457.46
61310,2017-04-07,2017-04-08,2,Single,179.55
61311,2019-08-17,2019-08-30,4,Family,9556.61
61312,2023-02-09,2023-02-22,1,Single,1582.7
61313,2018-09-16,2018-09-27,3,Single,1510.39
61314,2018-12-24,2019-01-07,2,Single,1864.38
61315,2019-06-16,2019-06-30,3,Single,4054.6
61316,2019-06-22,2019-07-02,1,Double,3388.65
61317,2019-05-04,2019-05-17,3,Single,2832.09
61318,2020-11-01,2020-11-10,3,Single,1323.87
61319,2021-09-23,2021-10-05,3,Single,2108.71
61320,2016-10-23,2016-11-01,2,Double,1829.26
61321,2020-04-27,2020-05-08,1,Double,2809.92
61322,2021-06-19,2021-07-02,2,Single,3819.43
61323,2018-02-21,2018-02-26,2,Double,995.6
61324,2017-07-09,2017-07-13,4,Family,2093.47
61325,2020-09-10,2020-09-23,2,Single,1229.81
61326,2016-12-09,2016-12-11,3,Family,610.5
61327,2020-11-17,2020-11-23,3,Single,1073.5
61328,2019-10-25,2019-10-27,1,Single,379.1
61329,2022-07-12,2022-07-13,2,Single,372.18
61330,2019-07-28,2019-07-29,4,Single,204.27
61331,2018-10-01,2018-10-14,1,Double,3886.08
61332,2020-11-19,2020-11-29,1,Single,1381.19
61333,2017-04-02,2017-04-10,3,Single,1680.17
61334,2015-12-07,2015-12-15,4,Single,658.03
61335,2018-05-25,2018-06-01,3,Single,1958.61
61336,2023-04-09,2023-04-12,3,Family,1662.26
61337,2020-12-09,2020-12-12,1,Double,537.34
61338,2018-07-18,2018-07-24,1,Single,1209.79
61339,2022-11-13,2022-11-25,1,Single,1932.38
61340,2016-03-21,2016-03-28,4,Single,1469.02
61341,2020-03-13,2020-03-14,3,Family,476.93
61342,2023-09-28,2023-10-02,1,Double,1205.71
61343,2019-11-06,2019-11-14,4,Family,3869.92
61344,2021-01-13,2021-01-15,2,Single,152.72
61345,2020-10-23,2020-11-05,4,Family,5876.61
61346,2022-08-25,2022-09-06,4,Family,7004.82
61347,2022-11-02,2022-11-11,1,Single,955.88
61348,2020-03-03,2020-03-05,1,Double,585.64
61349,2019-08-06,2019-08-17,3,Single,2841.56
61350,2015-04-13,2015-04-16,1,Double,824.34
61351,2015-09-27,2015-10-01,3,Single,506.35
61352,2019-04-18,2019-04-25,2,Double,1660.22
61353,2020-01-16,2020-01-28,3,Family,3328.98
61354,2022-02-21,2022-02-26,2,Double,1036.96
61355,2021-08-24,2021-08-29,1,Single,1148.59
61356,2020-11-08,2020-11-14,1,Double,1486.27
61357,2022-07-29,2022-08-06,2,Double,3546.68
61358,2019-09-04,2019-09-13,3,Family,3590.52
61359,2017-06-19,2017-07-01,3,Single,2289.34
61360,2022-02-02,2022-02-09,4,Single,1204.68
61361,2022-07-09,2022-07-15,3,Family,3383.19
61362,2021-03-11,2021-03-23,3,Family,4892.03
61363,2022-11-20,2022-11-25,3,Single,886.49
61364,2016-02-26,2016-03-06,2,Single,664.94
61365,2019-04-15,2019-04-24,2,Double,2526.61
61366,2018-02-19,2018-03-01,3,Single,1312.65
61367,2020-08-30,2020-09-08,3,Single,1495.26
61368,2021-07-02,2021-07-16,1,Double,5779.92
61369,2016-03-15,2016-03-17,3,Single,359.87
61370,2023-10-04,2023-10-10,2,Single,1003.94
61371,2020-06-29,2020-07-06,4,Family,3692.72
61372,2017-07-15,2017-07-18,3,Single,961.19
61373,2019-08-21,2019-08-31,3,Family,6177.34
61374,2023-01-29,2023-02-01,4,Family,750.03
61375,2022-08-19,2022-08-27,3,Family,6145.36
61376,2020-09-23,2020-10-02,2,Double,2790.39
61377,2017-02-28,2017-03-14,1,Double,2029.54
61378,2019-10-28,2019-11-01,3,Family,1696.78
61379,2017-06-20,2017-07-03,2,Single,3343.18
61380,2020-02-14,2020-02-22,3,Family,2540.9
61381,2016-06-01,2016-06-14,2,Single,2807.2
61382,2021-06-17,2021-06-23,4,Single,1132.68
61383,2021-10-07,2021-10-14,3,Family,2337.48
61384,2018-01-28,2018-01-30,4,Family,603.63
61385,2022-03-13,2022-03-22,1,Double,2290.03
61386,2023-03-06,2023-03-17,1,Single,2171.84
61387,2021-03-31,2021-04-07,2,Single,875.47
61388,2015-02-20,2015-02-22,3,Family,314.81
61389,2018-08-18,2018-08-28,4,Family,5127.03
61390,2020-03-10,2020-03-19,3,Family,3374.68
61391,2015-09-08,2015-09-16,1,Double,1710.43
61392,2015-08-30,2015-09-02,3,Family,1537.57
61393,2022-07-28,2022-07-29,4,Family,870.68
61394,2017-12-29,2017-12-31,2,Double,424.53
61395,2018-07-28,2018-08-02,4,Single,1199.11
61396,2020-09-15,2020-09-16,2,Double,372.59
61397,2017-06-21,2017-06-25,4,Single,786.45
61398,2020-03-18,2020-04-01,1,Single,2689.85
61399,2021-12-03,2021-12-17,4,Family,4484.75
61400,2015-05-28,2015-05-31,4,Single,444.94
61401,2022-12-05,2022-12-13,4,Family,3388.82
61402,2015-05-31,2015-06-05,4,Single,543.67
61403,2017-07-11,2017-07-20,1,Double,2953.09
61404,2021-01-02,2021-01-08,2,Single,586.76
61405,2019-08-08,2019-08-17,2,Single,2765.79
61406,2018-12-01,2018-12-06,4,Family,1177.31
61407,2019-07-19,2019-08-01,1,Single,3818.7
61408,2015-04-26,2015-04-27,4,Family,301.13
61409,2022-01-21,2022-01-25,2,Double,592.73
61410,2017-01-13,2017-01-20,2,Single,761.17
61411,2022-06-16,2022-06-28,3,Family,7040.93
61412,2018-10-23,2018-10-25,2,Single,376.03
61413,2018-12-23,2019-01-01,3,Family,2315.64
61414,2016-03-24,2016-04-06,4,Family,6295.52
61415,2017-07-09,2017-07-10,3,Family,609.17
61416,2019-09-12,2019-09-14,3,Family,878.31
61417,2021-04-12,2021-04-15,3,Single,481.56
61418,2017-05-31,2017-06-10,3,Single,994.44
61419,2015-05-07,2015-05-13,4,Single,561.63
61420,2016-07-21,2016-07-29,1,Double,3063.17
61421,2017-03-27,2017-04-03,3,Family,2416.59
61422,2018-08-28,2018-09-01,3,Single,832.21
61423,2020-03-19,2020-03-31,2,Double,4505.7
61424,2023-11-26,2023-12-04,1,Double,2068.03
61425,2020-04-10,2020-04-20,2,Single,2268.04
61426,2019-02-05,2019-02-08,2,Double,504.97
61427,2016-10-13,2016-10-21,1,Single,1216.51
61428,2020-09-11,2020-09-18,4,Family,4061.09
61429,2015-09-04,2015-09-08,3,Family,1135.85
61430,2023-03-24,2023-04-01,4,Single,1972.15
61431,2017-04-03,2017-04-09,4,Family,2448.46
61432,2022-03-23,2022-04-06,3,Single,1781.11
61433,2020-02-13,2020-02-17,2,Single,517.15
61434,2019-04-19,2019-04-20,2,Single,149.32
61435,2023-01-27,2023-02-06,1,Double,1734.2
61436,2022-05-19,2022-05-31,2,Double,3308.44
61437,2023-03-04,2023-03-06,2,Single,244.19
61438,2017-10-29,2017-11-03,3,Single,845.99
61439,2022-12-23,2022-12-31,3,Family,4663.5
61440,2019-08-23,2019-08-25,1,Single,396.95
61441,2023-08-25,2023-09-02,2,Single,1721.32
61442,2018-09-18,2018-09-29,1,Double,2675.7
61443,2016-09-29,2016-10-04,4,Single,568.4
61444,2021-05-20,2021-05-29,3,Family,6002.79
61445,2015-08-02,2015-08-16,2,Double,4582.35
61446,2022-08-11,2022-08-22,3,Family,6332.22
61447,2023-06-09,2023-06-21,4,Single,5367.02
61448,2018-10-06,2018-10-20,2,Double,3390.94
61449,2020-12-28,2021-01-05,1,Single,747.77
61450,2018-03-11,2018-03-20,2,Double,2115.45
61451,2022-04-26,2022-04-29,2,Single,741.5
61452,2017-01-31,2017-02-04,1,Single,501.13
61453,2015-05-15,2015-05-25,2,Single,1868.08
61454,2019-05-17,2019-05-31,4,Single,2032.2
61455,2021-07-17,2021-07-20,2,Single,894.91
61456,2023-02-05,2023-02-11,2,Double,1143.49
61457,2016-02-23,2016-02-26,2,Double,477.64
61458,2018-01-16,2018-01-26,3,Single,809.6
61459,2022-11-14,2022-11-17,3,Single,744.61
61460,2018-12-12,2018-12-14,1,Double,218.1
61461,2023-02-26,2023-03-03,4,Family,1903.28
61462,2023-12-04,2023-12-10,1,Single,854.45
61463,2022-02-19,2022-02-27,3,Family,2167.52
61464,2022-04-23,2022-04-26,4,Family,1764.38
61465,2020-06-23,2020-06-25,1,Double,668.02
61466,2020-07-14,2020-07-15,1,Single,184.33
61467,2017-05-21,2017-05-23,2,Single,397.03
61468,2021-12-05,2021-12-19,2,Single,1715.68
61469,2016-02-17,2016-03-01,4,Single,1382.66
61470,2019-11-06,2019-11-13,4,Family,3748.56
61471,2019-05-26,2019-05-31,4,Single,948.77
61472,2015-04-02,2015-04-04,1,Double,464.72
61473,2022-09-11,2022-09-15,1,Single,660.35
61474,2020-01-10,2020-01-15,3,Single,560.85
61475,2022-12-27,2023-01-07,1,Single,1747.85
61476,2017-06-10,2017-06-24,1,Single,1736.35
61477,2018-06-15,2018-06-25,4,Single,2472.54
61478,2019-04-28,2019-05-08,2,Double,3087.27
61479,2020-02-15,2020-02-23,2,Single,950.51
61480,2020-01-20,2020-01-28,2,Double,1582.82
61481,2021-06-08,2021-06-13,3,Single,1070.81
61482,2015-08-15,2015-08-26,3,Single,2401.76
61483,2015-03-15,2015-03-16,1,Single,166.64
61484,2018-04-16,2018-04-28,4,Family,6831.66
61485,2021-04-15,2021-04-16,2,Single,215.01
61486,2015-01-05,2015-01-16,2,Single,873.88
61487,2021-03-23,2021-04-06,2,Single,2059.68
61488,2015-05-30,2015-06-08,1,Single,1496.53
61489,2015-04-25,2015-05-08,4,Single,2493.05
61490,2017-12-26,2018-01-06,3,Single,887.75
61491,2016-07-28,2016-08-09,3,Family,6835.23
61492,2019-10-31,2019-11-11,3,Single,1515.74
61493,2020-05-03,2020-05-15,2,Single,2099.52
61494,2018-12-14,2018-12-16,3,Family,363.3
61495,2017-08-19,2017-09-02,3,Family,7948.52
61496,2019-02-13,2019-02-17,1,Single,372.59
61497,2019-02-11,2019-02-20,4,Family,1980.29
61498,2022-01-08,2022-01-10,2,Single,176.03
61499,2020-02-21,2020-03-04,3,Family,2719.93
61500,2020-08-20,2020-08-26,2,Double,1665.26
61501,2022-11-08,2022-11-19,1,Single,1359.36
61502,2017-02-03,2017-02-11,1,Double,1729.02
61503,2020-12-09,2020-12-15,2,Double,667.6
61504,2021-12-25,2021-12-26,1,Single,129.84
61505,2022-05-03,2022-05-17,3,Single,2744.27
61506,2023-01-31,2023-02-05,4,Family,2018.18
61507,2023-02-24,2023-03-04,1,Double,1450.94
61508,2021-08-09,2021-08-12,2,Single,502.26
61509,2016-10-27,2016-11-09,1,Double,2207.99
61510,2022-11-18,2022-11-26,2,Double,2069.55
61511,2022-09-12,2022-09-22,4,Single,1940.87
61512,2015-02-19,2015-03-04,1,Double,2070.05
61513,2023-11-24,2023-11-30,1,Single,829.47
61514,2017-09-06,2017-09-20,1,Single,1989.36
61515,2021-08-28,2021-09-02,3,Single,1735.85
61516,2017-07-09,2017-07-13,4,Family,2364.67
61517,2022-12-29,2023-01-07,3,Single,571.77
61518,2018-04-07,2018-04-19,1,Single,1760.01
61519,2018-09-24,2018-09-26,2,Single,232.85
61520,2021-04-09,2021-04-19,2,Single,1357.72
61521,2021-12-19,2022-01-02,3,Family,3904.91
61522,2018-12-15,2018-12-19,1,Double,558.0
61523,2022-03-10,2022-03-11,2,Single,127.56
61524,2022-04-02,2022-04-16,2,Single,3252.42
61525,2020-11-19,2020-11-24,3,Family,1995.8
61526,2020-02-16,2020-02-20,3,Family,838.41
61527,2016-09-21,2016-09-26,3,Family,1451.94
61528,2022-07-22,2022-07-27,3,Family,2815.09
61529,2015-07-06,2015-07-20,2,Double,3648.87
61530,2020-06-04,2020-06-13,4,Family,6014.58
61531,2016-04-17,2016-04-22,1,Single,775.2
61532,2022-09-03,2022-09-12,2,Double,2757.6
61533,2015-02-17,2015-02-22,1,Double,653.22
61534,2022-03-10,2022-03-17,2,Single,1259.4
61535,2016-05-11,2016-05-23,4,Single,1523.66
61536,2021-09-07,2021-09-17,4,Single,1504.85
61537,2015-03-12,2015-03-14,2,Single,202.25
61538,2017-05-29,2017-06-04,4,Family,3378.55
61539,2019-05-31,2019-06-05,1,Single,1091.25
61540,2023-09-20,2023-09-22,1,Double,796.73
61541,2020-09-10,2020-09-21,4,Single,1948.1
61542,2016-03-04,2016-03-12,1,Single,1010.57
61543,2023-09-02,2023-09-10,4,Family,4413.67
61544,2022-07-09,2022-07-21,3,Family,6387.3
61545,2023-09-09,2023-09-16,3,Single,1785.78
61546,2023-07-03,2023-07-11,3,Family,5632.93
61547,2016-07-07,2016-07-21,3,Family,6727.07
61548,2021-07-01,2021-07-12,4,Single,2079.87
61549,2021-09-07,2021-09-13,4,Single,1228.07
61550,2018-10-23,2018-10-29,4,Family,2798.74
61551,2023-06-21,2023-06-24,2,Double,1221.07
61552,2020-10-13,2020-10-21,2,Double,2501.64
61553,2018-02-04,2018-02-10,3,Family,1410.62
61554,2021-10-16,2021-10-18,2,Double,654.86
61555,2016-07-18,2016-07-23,1,Single,720.47
61556,2018-06-08,2018-06-12,2,Single,940.82
61557,2020-08-16,2020-08-29,3,Family,7587.19
61558,2016-01-09,2016-01-14,3,Single,546.9
61559,2019-03-30,2019-04-08,3,Single,2113.27
61560,2023-01-24,2023-02-06,4,Family,4637.25
61561,2017-09-18,2017-09-25,2,Double,2106.68
61562,2019-02-28,2019-03-07,3,Single,962.46
61563,2015-08-05,2015-08-08,4,Family,1712.57
61564,2018-07-20,2018-07-28,1,Single,1754.29
61565,2022-02-22,2022-03-07,3,Family,4127.99
61566,2016-09-14,2016-09-26,1,Double,1895.39
61567,2015-10-20,2015-10-23,1,Single,613.86
61568,2021-04-21,2021-04-29,2,Single,1433.66
61569,2022-06-27,2022-07-02,4,Family,2606.39
61570,2020-05-20,2020-05-29,4,Family,3696.68
61571,2018-11-25,2018-12-01,2,Single,1051.95
61572,2015-07-15,2015-07-24,3,Family,3516.96
61573,2023-10-30,2023-11-13,4,Single,4047.52
61574,2017-08-06,2017-08-13,4,Family,4124.04
61575,2016-05-06,2016-05-10,4,Single,336.54
61576,2023-03-18,2023-03-30,4,Single,2019.85
61577,2021-12-26,2021-12-27,1,Single,82.84
61578,2017-07-05,2017-07-14,3,Family,4392.11
61579,2022-10-09,2022-10-10,4,Family,490.04
61580,2020-02-11,2020-02-20,4,Family,2265.08
61581,2016-03-17,2016-03-18,2,Single,168.14
61582,2016-09-06,2016-09-17,3,Single,2579.95
61583,2022-06-12,2022-06-22,2,Single,2299.82
61584,2022-04-15,2022-04-23,4,Single,1721.35
61585,2017-02-27,2017-03-04,2,Double,609.49
61586,2020-06-12,2020-06-19,4,Family,4415.92
61587,2022-11-30,2022-12-14,1,Double,3965.32
61588,2017-03-12,2017-03-21,4,Single,2265.96
61589,2018-03-17,2018-03-20,1,Single,540.36
61590,2015-08-26,2015-09-05,3,Family,4877.81
61591,2017-12-19,2017-12-24,2,Double,646.34
61592,2019-01-13,2019-01-17,2,Single,413.94
61593,2019-05-08,2019-05-11,2,Single,590.19
61594,2016-05-20,2016-05-24,1,Double,704.52
61595,2016-12-04,2016-12-14,1,Double,1472.98
61596,2021-01-10,2021-01-21,1,Double,2615.32
61597,2017-08-25,2017-08-31,4,Single,1768.23
61598,2019-07-15,2019-07-17,2,Double,670.35
61599,2019-03-02,2019-03-13,4,Single,1581.2
61600,2021-12-09,2021-12-15,1,Double,952.04
61601,2019-07-15,2019-07-20,3,Single,1052.05
61602,2019-08-22,2019-08-26,1,Single,890.63
61603,2017-01-11,2017-01-12,1,Single,117.85
61604,2023-04-18,2023-04-20,3,Family,842.4
61605,2020-05-20,2020-06-01,4,Single,1386.87
61606,2020-06-01,2020-06-06,1,Single,1053.53
61607,2023-09-16,2023-09-17,4,Family,512.77
61608,2022-11-24,2022-11-26,1,Double,463.93
61609,2022-06-07,2022-06-21,3,Family,9422.43
61610,2017-05-18,2017-06-01,4,Single,2076.23
61611,2023-09-19,2023-10-01,1,Double,4477.68
61612,2015-11-01,2015-11-07,3,Family,2374.3
61613,2019-09-13,2019-09-23,1,Single,1983.54
61614,2018-02-08,2018-02-20,2,Single,1119.12
61615,2021-11-26,2021-12-09,4,Family,5789.2
61616,2015-02-09,2015-02-12,3,Single,178.99
61617,2021-02-04,2021-02-18,3,Single,1720.44
61618,2020-05-14,2020-05-16,1,Single,326.07
61619,2018-03-03,2018-03-17,2,Single,3270.34
61620,2019-04-18,2019-04-28,1,Single,2642.07
61621,2018-11-06,2018-11-09,2,Single,504.05
61622,2021-08-15,2021-08-19,3,Single,1324.07
61623,2016-09-18,2016-09-19,4,Single,160.26
61624,2015-08-09,2015-08-17,1,Single,2216.99
61625,2015-09-20,2015-10-04,3,Family,3897.45
61626,2015-03-11,2015-03-14,3,Family,1063.78
61627,2017-11-21,2017-11-26,3,Family,1734.14
61628,2016-12-03,2016-12-13,4,Single,1050.07
61629,2016-02-06,2016-02-18,4,Family,3930.39
61630,2019-09-18,2019-09-29,3,Family,5801.65
61631,2023-01-28,2023-02-07,3,Single,885.45
61632,2016-01-09,2016-01-11,4,Family,476.68
61633,2023-03-22,2023-04-03,4,Single,1287.98
61634,2017-06-09,2017-06-16,1,Single,835.71
61635,2023-11-21,2023-11-28,4,Family,4605.27
61636,2019-06-19,2019-06-27,2,Double,3121.63
61637,2020-05-29,2020-06-04,4,Family,2553.75
61638,2018-02-17,2018-02-28,3,Single,1085.62
61639,2015-11-27,2015-12-02,2,Single,356.85
61640,2018-06-16,2018-06-21,4,Single,771.29
61641,2016-07-07,2016-07-18,4,Family,5890.97
61642,2016-11-27,2016-12-07,1,Double,2701.84
61643,2018-07-08,2018-07-12,1,Double,1535.45
61644,2018-09-05,2018-09-18,4,Single,1384.94
61645,2015-12-23,2016-01-02,2,Single,1150.3
61646,2016-06-12,2016-06-15,1,Double,948.51
61647,2020-04-21,2020-04-29,3,Family,3641.38
61648,2017-05-06,2017-05-18,1,Single,2122.65
61649,2019-10-04,2019-10-06,2,Double,383.99
61650,2017-01-19,2017-01-29,2,Single,1270.27
61651,2017-10-16,2017-10-23,1,Single,826.9
61652,2018-03-25,2018-04-06,3,Single,1845.28
61653,2017-12-22,2017-12-23,3,Family,280.96
61654,2018-10-12,2018-10-15,1,Single,592.17
61655,2021-06-27,2021-07-08,3,Single,1905.67
61656,2023-08-09,2023-08-22,4,Single,3400.42
61657,2018-02-24,2018-03-09,2,Single,1397.96
61658,2023-05-28,2023-06-07,2,Double,3136.09
61659,2016-08-24,2016-08-25,2,Single,210.3
61660,2018-11-29,2018-11-30,4,Family,400.95
61661,2023-03-14,2023-03-15,3,Family,423.56
61662,2017-08-16,2017-08-19,3,Single,530.44
61663,2023-07-28,2023-08-03,3,Family,3829.15
61664,2017-04-22,2017-04-25,1,Double,787.75
61665,2015-08-25,2015-09-04,4,Family,5490.08
61666,2022-02-09,2022-02-18,3,Family,2894.14
61667,2023-08-04,2023-08-16,4,Single,2961.5
61668,2018-03-13,2018-03-21,2,Single,1211.62
61669,2020-07-03,2020-07-17,3,Single,3419.16
61670,2017-03-01,2017-03-13,4,Single,1517.85
61671,2019-02-23,2019-03-03,4,Single,1088.78
61672,2022-06-08,2022-06-11,4,Single,901.38
61673,2021-10-05,2021-10-13,1,Double,2176.67
61674,2018-12-08,2018-12-15,2,Double,1044.36
61675,2020-09-16,2020-09-22,4,Single,882.25
61676,2018-11-13,2018-11-18,4,Family,2992.77
61677,2015-11-28,2015-12-09,1,Double,1620.46
61678,2023-10-17,2023-10-30,3,Family,5260.44
61679,2022-10-05,2022-10-15,4,Family,5549.26
61680,2018-08-18,2018-08-30,1,Single,3184.49
61681,2015-09-11,2015-09-15,2,Double,631.09
61682,2020-11-13,2020-11-15,4,Single,329.87
61683,2023-09-28,2023-10-02,3,Family,2098.07
61684,2015-03-06,2015-03-11,4,Family,2377.85
61685,2019-03-23,2019-03-30,3,Single,856.56
61686,2015-04-25,2015-05-03,3,Family,3105.26
61687,2020-03-06,2020-03-19,1,Single,2359.09
61688,2017-02-19,2017-02-28,1,Double,807.64
61689,2016-10-25,2016-11-02,1,Single,1185.97
61690,2016-02-08,2016-02-10,3,Family,539.07
61691,2017-12-11,2017-12-19,2,Double,1548.97
61692,2022-09-15,2022-09-26,3,Family,4784.35
61693,2021-03-18,2021-03-29,3,Family,5195.01
61694,2017-04-10,2017-04-14,1,Double,866.82
61695,2021-06-18,2021-06-29,3,Single,3174.21
61696,2016-12-25,2016-12-29,1,Single,535.49
61697,2019-05-24,2019-06-02,4,Family,4529.06
61698,2022-09-20,2022-09-25,1,Double,1632.04
61699,2023-01-07,2023-01-18,1,Single,1113.03
61700,2015-12-11,2015-12-24,2,Single,990.57
61701,2022-03-12,2022-03-19,1,Single,1332.45
61702,2016-06-17,2016-06-23,3,Family,3508.71
61703,2018-08-21,2018-08-29,2,Single,2194.58
61704,2016-07-04,2016-07-09,4,Single,1120.06
61705,2018-09-02,2018-09-12,3,Family,3747.45
61706,2021-05-05,2021-05-10,3,Family,2020.43
61707,2023-03-13,2023-03-22,1,Single,1590.82
61708,2018-07-31,2018-08-04,4,Single,1023.78
61709,2023-06-08,2023-06-17,2,Single,2765.39
61710,2022-12-11,2022-12-20,1,Double,1945.45
61711,2015-01-25,2015-01-29,1,Single,348.45
61712,2018-09-19,2018-09-20,4,Family,320.17
61713,2016-06-29,2016-07-07,4,Single,2417.98
61714,2022-12-30,2023-01-13,1,Double,2667.39
61715,2020-02-04,2020-02-05,2,Double,164.07
61716,2019-12-31,2020-01-14,4,Family,4143.12
61717,2020-07-22,2020-07-25,1,Double,1139.81
61718,2022-11-30,2022-12-10,1,Single,1585.6
61719,2020-09-26,2020-10-01,1,Single,1129.54
61720,2016-09-02,2016-09-10,1,Double,2162.07
61721,2016-01-25,2016-01-31,4,Single,579.12
61722,2021-03-16,2021-03-26,2,Single,1166.01
61723,2020-05-06,2020-05-11,2,Single,662.29
61724,2021-11-08,2021-11-16,2,Single,1135.91
61725,2023-12-03,2023-12-04,3,Single,146.31
61726,2015-01-07,2015-01-20,4,Family,3369.35
61727,2017-12-16,2017-12-28,2,Double,2202.6
61728,2020-03-24,2020-03-28,3,Single,772.88
61729,2020-09-11,2020-09-12,4,Family,501.51
61730,2021-11-16,2021-11-19,3,Single,388.85
61731,2018-08-15,2018-08-22,1,Single,1685.72
61732,2015-09-14,2015-09-15,4,Single,105.81
61733,2021-08-09,2021-08-22,1,Single,2941.41
61734,2023-11-16,2023-11-30,1,Double,4352.48
61735,2019-02-14,2019-02-28,1,Double,3099.44
61736,2019-11-17,2019-11-19,4,Single,380.65
61737,2016-06-06,2016-06-19,4,Single,2510.99
61738,2016-01-19,2016-01-26,4,Family,1393.54
61739,2019-07-20,2019-07-24,2,Single,794.74
61740,2022-08-01,2022-08-02,4,Single,317.03
61741,2022-11-22,2022-12-02,3,Family,3898.79
61742,2021-08-19,2021-08-21,2,Double,596.42
61743,2018-10-31,2018-11-01,4,Family,613.92
61744,2023-10-03,2023-10-09,2,Double,2838.57
61745,2023-04-23,2023-04-28,2,Single,1093.45
61746,2018-09-19,2018-09-28,3,Single,1392.5
61747,2017-08-01,2017-08-14,4,Family,8255.74
61748,2021-09-06,2021-09-15,1,Double,2991.38
61749,2020-05-07,2020-05-15,3,Family,3271.2
61750,2023-05-14,2023-05-24,3,Family,3637.36
61751,2020-03-26,2020-04-06,1,Single,1544.28
61752,2018-09-20,2018-09-26,2,Double,1515.73
61753,2015-06-02,2015-06-14,4,Single,2140.0
61754,2020-10-12,2020-10-20,1,Double,1879.7
61755,2018-06-16,2018-06-28,3,Single,2001.53
61756,2021-08-03,2021-08-08,1,Single,1398.66
61757,2016-01-16,2016-01-20,4,Family,1060.36
61758,2020-03-10,2020-03-19,4,Family,4179.19
61759,2023-09-28,2023-10-12,4,Single,3084.4
61760,2016-04-10,2016-04-17,4,Single,1339.87
61761,2022-05-28,2022-06-10,3,Family,5383.63
61762,2016-08-30,2016-09-08,3,Single,1812.82
61763,2017-03-17,2017-03-26,4,Family,3764.57
61764,2020-09-22,2020-09-30,1,Double,2139.83
61765,2019-01-16,2019-01-18,1,Double,421.92
61766,2021-12-29,2022-01-07,2,Single,668.33
61767,2015-01-13,2015-01-17,4,Family,1394.38
61768,2019-09-05,2019-09-11,1,Double,1103.27
61769,2019-03-04,2019-03-05,1,Double,225.92
61770,2022-12-13,2022-12-24,3,Single,1233.82
61771,2017-03-02,2017-03-07,3,Family,2135.62
61772,2022-06-05,2022-06-09,2,Double,1872.98
61773,2017-11-30,2017-12-11,4,Family,4983.42
61774,2016-07-19,2016-07-29,4,Single,2272.53
61775,2018-11-07,2018-11-13,1,Single,815.62
61776,2018-12-23,2018-12-25,1,Single,220.9
61777,2015-10-19,2015-10-26,4,Single,1460.6
61778,2015-08-17,2015-08-27,2,Single,1882.09
61779,2020-11-23,2020-11-26,1,Double,909.44
61780,2019-10-25,2019-11-07,3,Family,6255.82
61781,2015-12-13,2015-12-24,1,Double,1682.21
61782,2019-11-13,2019-11-20,1,Double,1718.86
61783,2016-08-31,2016-09-12,3,Single,2810.98
61784,2017-02-26,2017-03-02,4,Single,392.95
61785,2015-03-18,2015-03-26,3,Single,1339.88
61786,2016-10-21,2016-10-24,3,Single,410.65
61787,2020-04-09,2020-04-11,4,Family,1044.35
61788,2023-09-30,2023-10-04,4,Family,1866.2
61789,2019-06-08,2019-06-20,1,Double,3901.78
61790,2021-04-27,2021-05-02,2,Double,1249.43
61791,2016-05-25,2016-06-06,3,Single,1937.23
61792,2020-07-20,2020-08-01,3,Single,2936.08
61793,2023-03-02,2023-03-09,4,Family,5215.75
61794,2015-04-02,2015-04-08,3,Single,424.61
61795,2017-02-18,2017-03-04,3,Family,3170.47
